사용월,시간대,지하철역,평균배차간격,호선명,Lati,Long,승차인원수,승차혼잡도,열차운행횟수,지하철역순서,하차인원수,하차혼잡도,혼잡도
2021-08-01 오전 12:00:00,17:00:00~17:59:59,당고개,5분 38초,4호선,37.67027,127.07907,15036,1366.909090909,11,26,23798,2163.454545455,1366.909090909
2021-08-01 오전 12:00:00,17:00:00~17:59:59,동대문,5분 16초,4호선,37.57094,127.0093,66705,6064.090909091,11,14,11955,1086.818181818,6064.090909091
2021-08-01 오전 12:00:00,17:00:00~17:59:59,미아(서울사이버대학),5분 35초,4호선,37.62667,127.02598,18916,1719.636363636,11,20,28771,2615.545454545,1719.636363636
2021-08-01 오전 12:00:00,17:00:00~17:59:59,미아사거리,5분 32초,4호선,37.61329,127.03005,34964,3178.545454545,11,19,56655,5150.454545455,3178.545454545
2021-08-01 오전 12:00:00,17:00:00~17:59:59,상계,5분 38초,4호선,37.66088,127.07357,19519,1774.454545455,11,25,35180,3198.181818182,1774.454545455
2021-08-01 오전 12:00:00,17:00:00~17:59:59,성신여대입구(돈암),5분 19초,4호선,37.59262,127.0164,33270,3024.545454545,11,17,38305,3482.272727273,3024.545454545
2021-08-01 오전 12:00:00,17:00:00~17:59:59,수유(강북구청),5분 35초,4호선,37.63805,127.02573,46200,4200,11,21,68892,6262.909090909,4200
2021-08-01 오전 12:00:00,17:00:00~17:59:59,창동,5분 35초,4호선,37.65317,127.04762,34514,3137.636363636,11,23,53214,4837.636363636,3137.636363636
2021-08-01 오전 12:00:00,17:00:00~17:59:59,한성대입구(삼선교),5분 19초,4호선,37.58846,127.00622,23849,2168.090909091,11,16,23106,2100.545454545,2168.090909091
2021-08-01 오전 12:00:00,17:00:00~17:59:59,동대문역사문화공원(DDP),5분 15초,4호선,37.56515,127.00787,43098,3591.5,12,13,12750,1062.5,3591.5
2021-08-01 오전 12:00:00,17:00:00~17:59:59,명동,5분 5초,4호선,37.56099,126.98633,48464,4038.666666667,12,11,16037,1336.416666667,4038.666666667
2021-08-01 오전 12:00:00,17:00:00~17:59:59,서울역,5분 5초,4호선,37.55311,126.97265,29625,2468.75,12,9,20438,1703.166666667,2468.75
2021-08-01 오전 12:00:00,17:00:00~17:59:59,숙대입구(갈월),5분 0초,4호선,37.54456,126.97211,26903,2241.916666667,12,8,18711,1559.25,2241.916666667
2021-08-01 오전 12:00:00,17:00:00~17:59:59,이촌(국립중앙박물관),4분 47초,4호선,37.52231,126.97456,19232,1602.666666667,12,5,12439,1036.583333333,1602.666666667
2021-08-01 오전 12:00:00,17:00:00~17:59:59,충무로,5분 15초,4호선,37.56124,126.99422,72649,6054.083333333,12,12,20687,1723.916666667,6054.083333333
2021-08-01 오전 12:00:00,17:00:00~17:59:59,혜화,5분 15초,4호선,37.58234,127.00184,83703,6975.25,12,15,42365,3530.416666667,6975.25
2021-08-01 오전 12:00:00,17:00:00~17:59:59,회현(남대문시장),5분 5초,4호선,37.55851,126.97825,73612,6134.333333333,12,10,13279,1106.583333333,6134.333333333
2021-08-01 오전 12:00:00,17:00:00~17:59:59,삼각지,4분 53초,4호선,37.53398,126.9725,11277,867.461538462,13,7,7696,592,867.461538462
2021-08-01 오전 12:00:00,17:00:00~17:59:59,신용산,4분 53초,4호선,37.52917,126.96789,42580,3275.384615385,13,6,19153,1473.307692308,3275.384615385
2021-08-01 오전 12:00:00,17:00:00~17:59:59,총신대입구(이수),4분 27초,4호선,37.48748,126.98223,30160,2320,13,3,42580,3275.384615385,2320
2021-08-01 오전 12:00:00,17:00:00~17:59:59,동작(현충원),4분 38초,4호선,37.50289,126.98034,4778,341.285714286,14,4,3790,270.714285714,341.285714286
2021-08-01 오전 12:00:00,17:00:00~17:59:59,사당,4분 30초,4호선,37.47695,126.98165,32102,2293,14,2,41958,2997,2293
2021-08-01 오전 12:00:00,18:00:00~18:59:59,남태령,7분 7초,4호선,37.46387,126.98913,2882,360.25,8,1,1761,220.125,360.25
2021-08-01 오전 12:00:00,18:00:00~18:59:59,노원,4분 10초,4호선,37.65628,127.06323,29083,2077.357142857,14,24,68471,4890.785714286,2077.357142857
2021-08-01 오전 12:00:00,18:00:00~18:59:59,당고개,4분 19초,4호선,37.67027,127.07907,14313,1022.357142857,14,26,35558,2539.857142857,1022.357142857
2021-08-01 오전 12:00:00,18:00:00~18:59:59,상계,4분 19초,4호선,37.66088,127.07357,19593,1399.5,14,25,59307,4236.214285714,1399.5
2021-08-01 오전 12:00:00,18:00:00~18:59:59,미아사거리,3분 54초,4호선,37.61329,127.03005,36018,2401.2,15,19,92212,6147.466666667,2401.2
2021-08-01 오전 12:00:00,18:00:00~18:59:59,수유(강북구청),4분 0초,4호선,37.63805,127.02573,51282,3418.8,15,21,109213,7280.866666667,3418.8
2021-08-01 오전 12:00:00,18:00:00~18:59:59,쌍문,4분 8초,4호선,37.64863,127.03471,28576,1905.066666667,15,22,95765,6384.333333333,1905.066666667
2021-08-01 오전 12:00:00,18:00:00~18:59:59,창동,4분 8초,4호선,37.65317,127.04762,35408,2360.533333333,15,23,84768,5651.2,2360.533333333
2021-08-01 오전 12:00:00,18:00:00~18:59:59,길음,3분 50초,4호선,37.60341,127.02505,22957,1434.8125,16,18,69493,4343.3125,1434.8125
2021-08-01 오전 12:00:00,18:00:00~18:59:59,동대문역사문화공원(DDP),3분 37초,4호선,37.56515,127.00787,61177,3823.5625,16,13,13086,817.875,3823.5625
2021-08-01 오전 12:00:00,18:00:00~18:59:59,동작(현충원),3분 37초,4호선,37.50289,126.98034,5240,327.5,16,4,5300,331.25,327.5
2021-08-01 오전 12:00:00,18:00:00~18:59:59,명동,3분 37초,4호선,37.56099,126.98633,89274,5579.625,16,11,15109,944.3125,5579.625
2021-08-01 오전 12:00:00,18:00:00~18:59:59,미아(서울사이버대학),3분 58초,4호선,37.62667,127.02598,21734,1358.375,16,20,42210,2638.125,1358.375
2021-08-01 오전 12:00:00,18:00:00~18:59:59,삼각지,3분 35초,4호선,37.53398,126.9725,20106,1256.625,16,7,11650,728.125,1256.625
2021-08-01 오전 12:00:00,18:00:00~18:59:59,성신여대입구(돈암),3분 48초,4호선,37.59262,127.0164,37056,2316,16,17,57272,3579.5,2316
2021-08-01 오전 12:00:00,18:00:00~18:59:59,한성대입구(삼선교),3분 48초,4호선,37.58846,127.00622,24613,1538.3125,16,16,34652,2165.75,1538.3125
2021-08-01 오전 12:00:00,18:00:00~18:59:59,혜화,3분 45초,4호선,37.58234,127.00184,98956,6184.75,16,15,50984,3186.5,6184.75
2021-08-01 오전 12:00:00,18:00:00~18:59:59,동대문,3분 42초,4호선,37.57094,127.0093,55854,3285.529411765,17,14,8391,493.588235294,3285.529411765
2021-08-01 오전 12:00:00,18:00:00~18:59:59,사당,3분 30초,4호선,37.47695,126.98165,38499,2264.647058824,17,2,63458,3732.823529412,2264.647058824
2021-08-01 오전 12:00:00,18:00:00~18:59:59,서울역,3분 37초,4호선,37.55311,126.97265,46197,2717.470588235,17,9,23193,1364.294117647,2717.470588235
2021-08-01 오전 12:00:00,18:00:00~18:59:59,숙대입구(갈월),3분 35초,4호선,37.54456,126.97211,41615,2447.941176471,17,8,26072,1533.647058824,2447.941176471
2021-08-01 오전 12:00:00,18:00:00~18:59:59,신용산,3분 35초,4호선,37.52917,126.96789,71614,4212.588235294,17,6,24402,1435.411764706,4212.588235294
2021-08-01 오전 12:00:00,18:00:00~18:59:59,이촌(국립중앙박물관),3분 35초,4호선,37.52231,126.97456,21634,1272.588235294,17,5,17456,1026.823529412,1272.588235294
2021-08-01 오전 12:00:00,18:00:00~18:59:59,총신대입구(이수),3분 35초,4호선,37.48748,126.98223,38985,2293.235294118,17,3,62543,3679,2293.235294118
2021-08-01 오전 12:00:00,18:00:00~18:59:59,충무로,3분 38초,4호선,37.56124,126.99422,128862,7580.117647059,17,12,22803,1341.352941176,7580.117647059
2021-08-01 오전 12:00:00,18:00:00~18:59:59,회현(남대문시장),3분 37초,4호선,37.55851,126.97825,96702,5688.352941176,17,10,11249,661.705882353,5688.352941176
2021-08-01 오전 12:00:00,19:00:00~19:59:59,남태령,7분 26초,4호선,37.46387,126.98913,1137,142.125,8,1,1293,161.625,142.125
2021-08-01 오전 12:00:00,19:00:00~19:59:59,당고개,3분 31초,4호선,37.67027,127.07907,9796,612.25,16,26,33003,2062.6875,612.25
2021-08-01 오전 12:00:00,19:00:00~19:59:59,동대문,3분 35초,4호선,37.57094,127.0093,24421,1526.3125,16,14,9716,607.25,1526.3125
2021-08-01 오전 12:00:00,19:00:00~19:59:59,미아(서울사이버대학),3분 31초,4호선,37.62667,127.02598,12671,791.9375,16,20,34246,2140.375,791.9375
2021-08-01 오전 12:00:00,19:00:00~19:59:59,숙대입구(갈월),3분 37초,4호선,37.54456,126.97211,18780,1173.75,16,8,16974,1060.875,1173.75
2021-08-01 오전 12:00:00,19:00:00~19:59:59,충무로,3분 33초,4호선,37.56124,126.99422,55731,3483.1875,16,12,13778,861.125,3483.1875
2021-08-01 오전 12:00:00,19:00:00~19:59:59,회현(남대문시장),3분 39초,4호선,37.55851,126.97825,36037,2252.3125,16,10,6389,399.3125,2252.3125
2021-08-01 오전 12:00:00,19:00:00~19:59:59,길음,3분 33초,4호선,37.60341,127.02505,13633,801.941176471,17,18,53023,3119,801.941176471
2021-08-01 오전 12:00:00,19:00:00~19:59:59,노원,3분 31초,4호선,37.65628,127.06323,20061,1180.058823529,17,24,53454,3144.352941176,1180.058823529
2021-08-01 오전 12:00:00,19:00:00~19:59:59,동대문역사문화공원(DDP),3분 35초,4호선,37.56515,127.00787,30487,1793.352941176,17,13,17477,1028.058823529,1793.352941176
2021-08-01 오전 12:00:00,19:00:00~19:59:59,동작(현충원),3분 28초,4호선,37.50289,126.98034,3092,181.882352941,17,4,3869,227.588235294,181.882352941
2021-08-01 오전 12:00:00,19:00:00~19:59:59,명동,3분 38초,4호선,37.56099,126.98633,36417,2142.176470588,17,11,8658,509.294117647,2142.176470588
2021-08-01 오전 12:00:00,19:00:00~19:59:59,미아사거리,3분 33초,4호선,37.61329,127.03005,25539,1502.294117647,17,19,68918,4054,1502.294117647
2021-08-01 오전 12:00:00,19:00:00~19:59:59,사당,3분 30초,4호선,37.47695,126.98165,23791,1399.470588235,17,2,42639,2508.176470588,1399.470588235
2021-08-01 오전 12:00:00,19:00:00~19:59:59,삼각지,3분 35초,4호선,37.53398,126.9725,7848,461.647058824,17,7,7972,468.941176471,461.647058824
2021-08-01 오전 12:00:00,19:00:00~19:59:59,상계,3분 33초,4호선,37.66088,127.07357,12767,751,17,25,54803,3223.705882353,751
2021-08-01 오전 12:00:00,19:00:00~19:59:59,서울역,3분 37초,4호선,37.55311,126.97265,16116,948,17,9,15881,934.176470588,948
2021-08-01 오전 12:00:00,19:00:00~19:59:59,성신여대입구(돈암),3분 31초,4호선,37.59262,127.0164,23368,1374.588235294,17,17,42505,2500.294117647,1374.588235294
2021-08-01 오전 12:00:00,19:00:00~19:59:59,수유(강북구청),3분 31초,4호선,37.63805,127.02573,29634,1743.176470588,17,21,93666,5509.764705882,1743.176470588
2021-08-01 오전 12:00:00,19:00:00~19:59:59,신용산,3분 33초,4호선,37.52917,126.96789,34719,2042.294117647,17,6,15443,908.411764706,2042.294117647
2021-08-01 오전 12:00:00,19:00:00~19:59:59,쌍문,3분 30초,4호선,37.64863,127.03471,18004,1059.058823529,17,22,86631,5095.941176471,1059.058823529
2021-08-01 오전 12:00:00,19:00:00~19:59:59,이촌(국립중앙박물관),3분 33초,4호선,37.52231,126.97456,9062,533.058823529,17,5,11904,700.235294118,533.058823529
2021-08-01 오전 12:00:00,19:00:00~19:59:59,창동,3분 30초,4호선,37.65317,127.04762,20773,1221.941176471,17,23,69369,4080.529411765,1221.941176471
2021-08-01 오전 12:00:00,19:00:00~19:59:59,총신대입구(이수),3분 30초,4호선,37.48748,126.98223,22548,1326.352941176,17,3,40958,2409.294117647,1326.352941176
2021-08-01 오전 12:00:00,19:00:00~19:59:59,한성대입구(삼선교),3분 31초,4호선,37.58846,127.00622,13517,795.117647059,17,16,25723,1513.117647059,795.117647059
2021-08-01 오전 12:00:00,19:00:00~19:59:59,혜화,3분 33초,4호선,37.58234,127.00184,50813,2989,17,15,32501,1911.823529412,2989
2021-08-01 오전 12:00:00,20:00:00~20:59:59,남태령,8분 8초,4호선,37.46387,126.98913,960,137.142857143,7,1,812,116,137.142857143
2021-08-01 오전 12:00:00,20:00:00~20:59:59,사당,4분 4초,4호선,37.47695,126.98165,21143,1510.214285714,14,2,25577,1826.928571429,1510.214285714
2021-08-01 오전 12:00:00,20:00:00~20:59:59,신용산,4분 0초,4호선,37.52917,126.96789,23106,1650.428571429,14,6,8133,580.928571429,1650.428571429
2021-08-01 오전 12:00:00,20:00:00~20:59:59,동대문역사문화공원(DDP),3분 52초,4호선,37.56515,127.00787,21532,1435.466666667,15,13,8005,533.666666667,1435.466666667
2021-08-01 오전 12:00:00,20:00:00~20:59:59,동작(현충원),4분 4초,4호선,37.50289,126.98034,2688,179.2,15,4,2400,160,179.2
2021-08-01 오전 12:00:00,20:00:00~20:59:59,명동,3분 48초,4호선,37.56099,126.98633,29410,1960.666666667,15,11,4446,296.4,1960.666666667
2021-08-01 오전 12:00:00,20:00:00~20:59:59,삼각지,3분 56초,4호선,37.53398,126.9725,5716,381.066666667,15,7,4371,291.4,381.066666667
2021-08-01 오전 12:00:00,20:00:00~20:59:59,서울역,3분 50초,4호선,37.55311,126.97265,9830,655.333333333,15,9,10605,707,655.333333333
2021-08-01 오전 12:00:00,20:00:00~20:59:59,이촌(국립중앙박물관),4분 4초,4호선,37.52231,126.97456,6717,447.8,15,5,6855,457,447.8
2021-08-01 오전 12:00:00,20:00:00~20:59:59,총신대입구(이수),4분 2초,4호선,37.48748,126.98223,18788,1252.533333333,15,3,21834,1455.6,1252.533333333
2021-08-01 오전 12:00:00,20:00:00~20:59:59,혜화,3분 44초,4호선,37.58234,127.00184,49782,3318.8,15,15,13381,892.066666667,3318.8
2021-08-01 오전 12:00:00,20:00:00~20:59:59,길음,3분 41초,4호선,37.60341,127.02505,10314,644.625,16,18,30527,1907.9375,644.625
2021-08-01 오전 12:00:00,20:00:00~20:59:59,동대문,3분 50초,4호선,37.57094,127.0093,15562,972.625,16,14,7171,448.1875,972.625
2021-08-01 오전 12:00:00,20:00:00~20:59:59,성신여대입구(돈암),3분 45초,4호선,37.59262,127.0164,21278,1329.875,16,17,24562,1535.125,1329.875
2021-08-01 오전 12:00:00,20:00:00~20:59:59,수유(강북구청),3분 37초,4호선,37.63805,127.02573,23210,1450.625,16,21,53910,3369.375,1450.625
2021-08-01 오전 12:00:00,20:00:00~20:59:59,숙대입구(갈월),3분 52초,4호선,37.54456,126.97211,12964,810.25,16,8,10706,669.125,810.25
2021-08-01 오전 12:00:00,20:00:00~20:59:59,창동,3분 39초,4호선,37.65317,127.04762,16687,1042.9375,16,23,39031,2439.4375,1042.9375
2021-08-01 오전 12:00:00,20:00:00~20:59:59,충무로,3분 52초,4호선,37.56124,126.99422,36782,2298.875,16,12,7502,468.875,2298.875
2021-08-01 오전 12:00:00,20:00:00~20:59:59,한성대입구(삼선교),3분 45초,4호선,37.58846,127.00622,10642,665.125,16,16,15447,965.4375,665.125
2021-08-01 오전 12:00:00,20:00:00~20:59:59,회현(남대문시장),3분 46초,4호선,37.55851,126.97825,35739,2233.6875,16,10,3885,242.8125,2233.6875
2021-08-01 오전 12:00:00,20:00:00~20:59:59,노원,3분 37초,4호선,37.65628,127.06323,22262,1309.529411765,17,24,28376,1669.176470588,1309.529411765
2021-08-01 오전 12:00:00,20:00:00~20:59:59,당고개,3분 33초,4호선,37.67027,127.07907,6238,366.941176471,17,26,20525,1207.352941176,366.941176471
2021-08-01 오전 12:00:00,20:00:00~20:59:59,미아(서울사이버대학),3분 40초,4호선,37.62667,127.02598,8069,474.647058824,17,20,21505,1265,474.647058824
2021-08-01 오전 12:00:00,20:00:00~20:59:59,미아사거리,3분 38초,4호선,37.61329,127.03005,25419,1495.235294118,17,19,39251,2308.882352941,1495.235294118
2021-08-01 오전 12:00:00,20:00:00~20:59:59,상계,3분 35초,4호선,37.66088,127.07357,9169,539.352941176,17,25,31369,1845.235294118,539.352941176
2021-08-01 오전 12:00:00,20:00:00~20:59:59,쌍문,3분 38초,4호선,37.64863,127.03471,12857,756.294117647,17,22,52242,3073.058823529,756.294117647
2021-08-01 오전 12:00:00,21:00:00~21:59:59,남태령,8분 42초,4호선,37.46387,126.98913,575,82.142857143,7,1,818,116.857142857,82.142857143
2021-08-01 오전 12:00:00,21:00:00~21:59:59,동작(현충원),5분 10초,4호선,37.50289,126.98034,2594,235.818181818,11,4,1884,171.272727273,235.818181818
2021-08-01 오전 12:00:00,21:00:00~21:59:59,사당,5분 32초,4호선,37.47695,126.98165,21326,1938.727272727,11,2,23448,2131.636363636,1938.727272727
2021-08-01 오전 12:00:00,21:00:00~21:59:59,총신대입구(이수),5분 32초,4호선,37.48748,126.98223,16483,1498.454545455,11,3,18592,1690.181818182,1498.454545455
2021-08-01 오전 12:00:00,21:00:00~21:59:59,삼각지,4분 50초,4호선,37.53398,126.9725,6188,515.666666667,12,7,3969,330.75,515.666666667
2021-08-01 오전 12:00:00,21:00:00~21:59:59,숙대입구(갈월),4분 50초,4호선,37.54456,126.97211,13174,1097.833333333,12,8,10393,866.083333333,1097.833333333
2021-08-01 오전 12:00:00,21:00:00~21:59:59,신용산,4분 50초,4호선,37.52917,126.96789,19642,1636.833333333,12,6,6594,549.5,1636.833333333
2021-08-01 오전 12:00:00,21:00:00~21:59:59,이촌(국립중앙박물관),5분 0초,4호선,37.52231,126.97456,6378,531.5,12,5,5896,491.333333333,531.5
2021-08-01 오전 12:00:00,21:00:00~21:59:59,회현(남대문시장),4분 32초,4호선,37.55851,126.97825,13319,1109.916666667,12,10,3989,332.416666667,1109.916666667
2021-08-01 오전 12:00:00,21:00:00~21:59:59,노원,4분 11초,4호선,37.65628,127.06323,21378,1644.461538462,13,24,24808,1908.307692308,1644.461538462
2021-08-01 오전 12:00:00,21:00:00~21:59:59,동대문,4분 23초,4호선,37.57094,127.0093,18668,1436,13,14,4565,351.153846154,1436
2021-08-01 오전 12:00:00,21:00:00~21:59:59,명동,4분 27초,4호선,37.56099,126.98633,22732,1748.615384615,13,11,3392,260.923076923,1748.615384615
2021-08-01 오전 12:00:00,21:00:00~21:59:59,미아사거리,4분 18초,4호선,37.61329,127.03005,15119,1163,13,19,35793,2753.307692308,1163
2021-08-01 오전 12:00:00,21:00:00~21:59:59,서울역,4분 48초,4호선,37.55311,126.97265,8605,661.923076923,13,9,9653,742.538461538,661.923076923
2021-08-01 오전 12:00:00,21:00:00~21:59:59,성신여대입구(돈암),4분 25초,4호선,37.59262,127.0164,23224,1786.461538462,13,17,22481,1729.307692308,1786.461538462
2021-08-01 오전 12:00:00,21:00:00~21:59:59,충무로,4분 27초,4호선,37.56124,126.99422,32730,2517.692307692,13,12,7299,561.461538462,2517.692307692
2021-08-01 오전 12:00:00,21:00:00~21:59:59,길음,4분 25초,4호선,37.60341,127.02505,7855,561.071428571,14,18,27026,1930.428571429,561.071428571
2021-08-01 오전 12:00:00,21:00:00~21:59:59,동대문역사문화공원(DDP),4분 25초,4호선,37.56515,127.00787,20925,1494.642857143,14,13,6116,436.857142857,1494.642857143
2021-08-01 오전 12:00:00,21:00:00~21:59:59,미아(서울사이버대학),4분 15초,4호선,37.62667,127.02598,6757,482.642857143,14,20,18928,1352,482.642857143
2021-08-01 오전 12:00:00,21:00:00~21:59:59,상계,4분 8초,4호선,37.66088,127.07357,8716,622.571428571,14,25,27651,1975.071428571,622.571428571
2021-08-01 오전 12:00:00,21:00:00~21:59:59,수유(강북구청),4분 19초,4호선,37.63805,127.02573,21564,1540.285714286,14,21,48651,3475.071428571,1540.285714286
2021-08-01 오전 12:00:00,21:00:00~21:59:59,쌍문,4분 19초,4호선,37.64863,127.03471,11117,794.071428571,14,22,45573,3255.214285714,794.071428571
2021-08-01 오전 12:00:00,21:00:00~21:59:59,창동,4분 19초,4호선,37.65317,127.04762,15935,1138.214285714,14,23,33729,2409.214285714,1138.214285714
2021-08-01 오전 12:00:00,21:00:00~21:59:59,한성대입구(삼선교),4분 27초,4호선,37.58846,127.00622,9728,694.857142857,14,16,14656,1046.857142857,694.857142857
2021-08-01 오전 12:00:00,21:00:00~21:59:59,혜화,4분 27초,4호선,37.58234,127.00184,66936,4781.142857143,14,15,14034,1002.428571429,4781.142857143
2021-08-01 오전 12:00:00,21:00:00~21:59:59,당고개,4분 10초,4호선,37.67027,127.07907,4805,320.333333333,15,26,19172,1278.133333333,320.333333333
